dataset_name,split,source_split,raw_sha256,image_sha256,binary_label,consensus_family,family_label_status,family_label_votes,family_label_engine_count,family_label_confidence,vt_report_path,dataset_image_path,source,file_kind,original_family_field,benchmark_name,inclusion_reason,exclusion_reason
VIBEX-50K,test,test,2bd5eaa2b22d2660beea2aafd92f6cc910445808b378b88bb4f1440a877b71ee,60d1c9d4d3fc81e02496256e688a5b52bcfa2e24265221e3140fe032b15dda98,malware,sivis,labelled,10,51,0.196078,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/2bd5eaa2b22d2660beea2aafd92f6cc910445808b378b88bb4f1440a877b71ee.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/2bd5eaa2b22d2660beea2aafd92f6cc910445808b378b88bb4f1440a877b71ee.png,virusshare_00499,pe,VirusShare_be63b02213c67fb07efe88c5509e17dd,family_core,stable_family_min_support,
VIBEX-50K,test,test,3a223e2c6d9aecea4649226297f2671b1ac25aee737ca8a1ecf6e77420924423,c7d10fe7b77532abf713e81a816a8c4a449df25db6e129afc718c638407f5db0,malware,autorun,labelled,13,54,0.240741,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/3a223e2c6d9aecea4649226297f2671b1ac25aee737ca8a1ecf6e77420924423.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/3a223e2c6d9aecea4649226297f2671b1ac25aee737ca8a1ecf6e77420924423.png,virusshare_00499,pe,VirusShare_3f72dafeda76a0c26e8f00943c2c33d9,family_core,stable_family_min_support,
VIBEX-50K,test,test,34baf99c15338cf6b7f3f25914b9e77c8c09ddeea4f60d75af5232e6e1191fe8,8855d607c047e2440427a2d46d95049f1fe78880ee03c2063ca8dd47ad859ed3,malware,sivis,labelled,9,49,0.183673,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/34baf99c15338cf6b7f3f25914b9e77c8c09ddeea4f60d75af5232e6e1191fe8.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/34baf99c15338cf6b7f3f25914b9e77c8c09ddeea4f60d75af5232e6e1191fe8.png,virusshare_00499,pe,VirusShare_34b77e5fabaa9fd8ce56c9cf8f21fa7a,family_core,stable_family_min_support,
VIBEX-50K,test,test,16c24588823075c03a19f6cb69db40ed9af3a9ed08efdb9e4ac28a32b016aaee,4802dcab486c754701823b9e7eaaab7f0ca3336435d0c0482ff1a912f7a11051,malware,generickd,labelled,5,48,0.104167,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/16c24588823075c03a19f6cb69db40ed9af3a9ed08efdb9e4ac28a32b016aaee.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/16c24588823075c03a19f6cb69db40ed9af3a9ed08efdb9e4ac28a32b016aaee.png,virusshare_00499,pe,VirusShare_e38e4b1b1e00912d16b242dd4827b270,family_core,stable_family_min_support,
VIBEX-50K,test,test,4ffc7f01d1247e158427f69b9e9de042a5f8f554cbb2ff2c067b5d40b9091c6f,5940e54128841dd594350fa2d6d840d11570968ddddc02e8005e5122198e2c3b,malware,autorun,labelled,14,54,0.259259,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/4ffc7f01d1247e158427f69b9e9de042a5f8f554cbb2ff2c067b5d40b9091c6f.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/4ffc7f01d1247e158427f69b9e9de042a5f8f554cbb2ff2c067b5d40b9091c6f.png,virusshare_00499,pe,VirusShare_0c3738d4ffe3bcca6b7b7d46de985c33,family_core,stable_family_min_support,
VIBEX-50K,test,test,47f99fea6fa680b2cb68bcf08b99347d9e0bb8c9d61e31a16dfdf08e6a898072,3916f58b032adc90bcf8e9441d46d23df985407b6fd90061b0329d7751d472ba,malware,upatre,labelled,7,48,0.145833,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/47f99fea6fa680b2cb68bcf08b99347d9e0bb8c9d61e31a16dfdf08e6a898072.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/47f99fea6fa680b2cb68bcf08b99347d9e0bb8c9d61e31a16dfdf08e6a898072.png,virusshare_00499,pe,VirusShare_5a1735d7263c53b427005bff7bb8f972,family_core,stable_family_min_support,
VIBEX-50K,test,test,b9147259998b08571a5584f86ea03d65985e66fb4d0f4dc6dfdef6e96a90c874,347b89bb7effd86b51d3b4ae8020cc5bed802b415d10b2a14603d571880e67d8,malware,sivis,labelled,10,48,0.208333,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/b9147259998b08571a5584f86ea03d65985e66fb4d0f4dc6dfdef6e96a90c874.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/b9147259998b08571a5584f86ea03d65985e66fb4d0f4dc6dfdef6e96a90c874.png,virusshare_00499,pe,VirusShare_5fd330fa1bea6c4854140e08d8bb2710,family_core,stable_family_min_support,
VIBEX-50K,test,test,0efd100deb38f5847e60ed9d26f1f84306ac7cfac46c20dfaf57da0b22336cd9,8737fd861807d49d299dd815e26d2c4a680a812905b11dfbbb71ec69fe35a529,malware,upatre,labelled,9,53,0.169811,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/0efd100deb38f5847e60ed9d26f1f84306ac7cfac46c20dfaf57da0b22336cd9.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/0efd100deb38f5847e60ed9d26f1f84306ac7cfac46c20dfaf57da0b22336cd9.png,virusshare_00499,pe,VirusShare_c079d365d9e250cd530b91e3c31e5e28,family_core,stable_family_min_support,
VIBEX-50K,test,test,c751942abdd760d1f6b40dd632d549b56e99be9d37bbeff7be815794d6f0e303,3d4f0311513a302c410df968758d2b337c38b34e911379026fc8f41a5f92f6f5,malware,autorun,labelled,13,57,0.22807,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/c751942abdd760d1f6b40dd632d549b56e99be9d37bbeff7be815794d6f0e303.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/c751942abdd760d1f6b40dd632d549b56e99be9d37bbeff7be815794d6f0e303.png,virusshare_00499,pe,VirusShare_fbd793f137e8a31dc4a95686df204b78,family_core,stable_family_min_support,
VIBEX-50K,test,test,1cefc8f25eb7174b175abbf1fc25602f5c6366f353aacdae83129f586e22a5a1,fab44e9501701c68ae32bbfea3888b77182846e76adb92cf47aa6ee33e57c99b,malware,brontok,labelled,24,57,0.421053,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/1cefc8f25eb7174b175abbf1fc25602f5c6366f353aacdae83129f586e22a5a1.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/1cefc8f25eb7174b175abbf1fc25602f5c6366f353aacdae83129f586e22a5a1.png,virusshare_00499,pe,VirusShare_e225c2bc919b56a3e162e6f4dfe65838,family_core,stable_family_min_support,
VIBEX-50K,test,test,de8e8c9be3e6fa193e263cdb72858d905f15b71b30ba5749b6d0cfd743c739f3,a52a0f959a52c2b050abffa58282f17007fc1c835089f92fd53ce871c18bf889,malware,generickd,labelled,7,28,0.25,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/de8e8c9be3e6fa193e263cdb72858d905f15b71b30ba5749b6d0cfd743c739f3.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/de8e8c9be3e6fa193e263cdb72858d905f15b71b30ba5749b6d0cfd743c739f3.png,virusshare_00499,pe,VirusShare_2625216fd434f19a5e6e38eb72a86967,family_core,stable_family_min_support,
VIBEX-50K,test,test,bced70692d3855b25286db073e7d1282d90b923064d91ff91f7fe3df5e7368f3,e5c1b9764212e0d68aac8fb6c9c5af8fa7f3ff3dc616532676ef9961b4b62048,malware,autoit,labelled,12,51,0.235294,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/bced70692d3855b25286db073e7d1282d90b923064d91ff91f7fe3df5e7368f3.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/bced70692d3855b25286db073e7d1282d90b923064d91ff91f7fe3df5e7368f3.png,virusshare_00499,pe,VirusShare_c3ea3144a9cf6830741ae7878bc15b52,family_core,stable_family_min_support,
VIBEX-50K,test,test,45f400d9782a895170a83600cda7427488028bfeed545762841e6bdb703e0ef1,20b58bca0ab59c3a74394c96e44974aa8bdf7e0ba53d0ed24b741061a8dc69df,malware,barys,labelled,5,45,0.111111,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/45f400d9782a895170a83600cda7427488028bfeed545762841e6bdb703e0ef1.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/45f400d9782a895170a83600cda7427488028bfeed545762841e6bdb703e0ef1.png,virusshare_00499,pe,VirusShare_fde4865addea0af8a119c5cafcdc04ff,family_core,stable_family_min_support,
VIBEX-50K,test,test,23cd56c8dfa2c494d0c333602ebff9b8d0789949b340cf6f6acd671e62b1108b,c6aa80098caa4e0408748e73a4333195fcbd49a3a8e982b840b102e7733d8344,malware,upatre,labelled,9,53,0.169811,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/23cd56c8dfa2c494d0c333602ebff9b8d0789949b340cf6f6acd671e62b1108b.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/23cd56c8dfa2c494d0c333602ebff9b8d0789949b340cf6f6acd671e62b1108b.png,virusshare_00499,pe,VirusShare_40f8e99d8b4dd02ef98c900272e77c4c,family_core,stable_family_min_support,
VIBEX-50K,test,test,c173ea1eb1c6ce21bdcdfd1e4128e1103ee90251d8c69aa20015be0f2daa780c,2fae849647cfe596a7211ffc4e1896eb3d1884fba0704e36eb14d05565e0819e,malware,barys,labelled,7,45,0.155556,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/c173ea1eb1c6ce21bdcdfd1e4128e1103ee90251d8c69aa20015be0f2daa780c.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/c173ea1eb1c6ce21bdcdfd1e4128e1103ee90251d8c69aa20015be0f2daa780c.png,virusshare_00499,pe,VirusShare_e36935c5ddcb765cb88d8569f6410c0e,family_core,stable_family_min_support,
VIBEX-50K,test,test,913321b9a2fa2bcc709c68f81dd42d2a1cc2417205d0c80f878a4b9516815654,f94342980b4f25c7bf0f356a9860dfddea03ddfdeccc80426d2c2c3f90dd0246,malware,zusy,labelled,6,49,0.122449,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/913321b9a2fa2bcc709c68f81dd42d2a1cc2417205d0c80f878a4b9516815654.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/913321b9a2fa2bcc709c68f81dd42d2a1cc2417205d0c80f878a4b9516815654.png,virusshare_00499,pe,VirusShare_441301a394d5929cb82e078cdd1612c6,family_core,stable_family_min_support,
VIBEX-50K,test,test,0c20fddb39af83f21ac9788d9d7d039fd063c9b1331628b45a48f722ad7e9f9f,d4977b46fe9d344aae3eca7bccc160a12d4b7ae78772aa303455816e580d706d,malware,sivis,labelled,9,45,0.2,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/0c20fddb39af83f21ac9788d9d7d039fd063c9b1331628b45a48f722ad7e9f9f.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/0c20fddb39af83f21ac9788d9d7d039fd063c9b1331628b45a48f722ad7e9f9f.png,virusshare_00499,pe,VirusShare_5ced5467b56dd804c87dc2d7aefc6bcf,family_core,stable_family_min_support,
VIBEX-50K,test,test,0c1b0a0d522f4c81e1a04ad4d65669755d167ae64f98f92092d95ecde64ce5b6,2e64893f4ec9fbcb913af57c2c69bed707ddce8ab6e3fc061261269593c0abcb,malware,generickd,labelled,5,48,0.104167,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/0c1b0a0d522f4c81e1a04ad4d65669755d167ae64f98f92092d95ecde64ce5b6.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/0c1b0a0d522f4c81e1a04ad4d65669755d167ae64f98f92092d95ecde64ce5b6.png,virusshare_00499,pe,VirusShare_bea32f980029859992be7db272bfca68,family_core,stable_family_min_support,
VIBEX-50K,test,test,015c5f5f2df37dc21f4253cb515f27e50e0051aa5b5ba5cc10717e1b7bfb2bf4,93413e157f059d92841de5d224f3e63187381fd7901e1720648b57f90f8feb6e,malware,barys,labelled,6,54,0.111111,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/015c5f5f2df37dc21f4253cb515f27e50e0051aa5b5ba5cc10717e1b7bfb2bf4.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/015c5f5f2df37dc21f4253cb515f27e50e0051aa5b5ba5cc10717e1b7bfb2bf4.png,virusshare_00499,pe,VirusShare_efebed58b6d9a0bce0887fc1f052c7d9,family_core,stable_family_min_support,
VIBEX-50K,test,test,8e06304a89de5c3624a5c98b0f3f4af91fdae0c0b8ddc3ef8cb09c2cd9c968d5,85900174889e3d5a8dfd3954b333e882ccc9298b393ca4b5a00d72d97ec99c30,malware,bulz,labelled,10,60,0.166667,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/8e06304a89de5c3624a5c98b0f3f4af91fdae0c0b8ddc3ef8cb09c2cd9c968d5.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/8e06304a89de5c3624a5c98b0f3f4af91fdae0c0b8ddc3ef8cb09c2cd9c968d5.png,virusshare_00499,pe,VirusShare_5aafa231633dc48b5d4b61a56b145120,family_core,stable_family_min_support,
VIBEX-50K,test,test,01179ac46f88bebba51172daecc11ee464cf4ea96a1d2f2d33f8b4b5a7c26e30,ae308f4d0b61e2de987805f2c500675080ce825bf5ebaa1d5fcdd1c5c0f05a5d,malware,upatre,labelled,9,70,0.128571,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/01179ac46f88bebba51172daecc11ee464cf4ea96a1d2f2d33f8b4b5a7c26e30.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/01179ac46f88bebba51172daecc11ee464cf4ea96a1d2f2d33f8b4b5a7c26e30.png,virusshare_00499,pe,VirusShare_d64205d349c69880fb1d9afc625701b6,family_core,stable_family_min_support,
VIBEX-50K,test,test,0c1d53148943998155a2d30b938071921ba385a1640b3ed92855afe5a464cae3,e1f7ea383a61b05574439a671668b8c48a767ea45db193aedb77c28bb5a8caf2,malware,autorun,labelled,3,22,0.136364,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/0c1d53148943998155a2d30b938071921ba385a1640b3ed92855afe5a464cae3.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/0c1d53148943998155a2d30b938071921ba385a1640b3ed92855afe5a464cae3.png,virusshare_00499,pe,VirusShare_8947da7f1d80bdff723ad6d84d7b7b25,family_core,stable_family_min_support,
VIBEX-50K,test,test,20e9e5b74cc5d7d7cef2df72683bf67f557ff826a6c485731a47e7338ba50912,5000ec5271c9dc7b0076396a1ebf368af8e2f77fbec7b283690ce2bee75d24ed,malware,autorun,labelled,14,55,0.254545,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/20e9e5b74cc5d7d7cef2df72683bf67f557ff826a6c485731a47e7338ba50912.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/20e9e5b74cc5d7d7cef2df72683bf67f557ff826a6c485731a47e7338ba50912.png,virusshare_00499,pe,VirusShare_428bd5e7061f58de1709783b99451f79,family_core,stable_family_min_support,
VIBEX-50K,test,test,017ffe1d304c115d879fdb7b2945e8708a7a645a85cef7e60418f61e41968489,b00c87dfc3a364d0c5216d0cdfebec5ac8da5ab92063e02198c09a288ef88122,malware,salgorea,labelled,6,52,0.115385,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/017ffe1d304c115d879fdb7b2945e8708a7a645a85cef7e60418f61e41968489.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/017ffe1d304c115d879fdb7b2945e8708a7a645a85cef7e60418f61e41968489.png,virusshare_00499,pe,VirusShare_a62fbabb338612fcf1f895fde9925e30,family_core,stable_family_min_support,
VIBEX-50K,test,test,0a49f8da4f8e2aab231dc225e4abf73bd9f41281897d122e89527b269a5a6a12,cd83de9f85667138d09040743efb3b00eb97f5f50b7cf870977f563e5dde7f82,malware,generickd,labelled,5,37,0.135135,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/0a49f8da4f8e2aab231dc225e4abf73bd9f41281897d122e89527b269a5a6a12.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/0a49f8da4f8e2aab231dc225e4abf73bd9f41281897d122e89527b269a5a6a12.png,virusshare_00499,pe,VirusShare_5f5704bd054c8928f5418c189c3c6fea,family_core,stable_family_min_support,
VIBEX-50K,test,test,62685358858e62699e262c83a2fe1c98af919605a71496b17debbfdfe0c9c6da,75e18eafffdefd43c257a024c0bb11b90bb423d8f3a60b51be26b396e268a896,malware,zusy,labelled,9,60,0.15,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/62685358858e62699e262c83a2fe1c98af919605a71496b17debbfdfe0c9c6da.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/62685358858e62699e262c83a2fe1c98af919605a71496b17debbfdfe0c9c6da.png,virusshare_00499,pe,VirusShare_7a5ff99b2da976dc637ef57aa7dc48b0,family_core,stable_family_min_support,
VIBEX-50K,test,test,1099b5ee894f4294367bb6f4eb87fa266ac7891a34f06b9fba55488d8c7b4e34,692f6632c128a09887a48e5a6969f347a18a450b8e83a276eb20ad3c7655d1d7,malware,mira,labelled,9,53,0.169811,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/1099b5ee894f4294367bb6f4eb87fa266ac7891a34f06b9fba55488d8c7b4e34.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/1099b5ee894f4294367bb6f4eb87fa266ac7891a34f06b9fba55488d8c7b4e34.png,virusshare_00499,pe,VirusShare_bda5482263a7ad2e85327a72599f7991,family_core,stable_family_min_support,
VIBEX-50K,test,test,4661f896ba929543575a939c8c4d2e8a8eb9f299d09846803766669e6180d9ad,46ac342817b716bbeecab0cbd14343f99cfb56280a2f6173be19158dbab83af4,malware,upatre,labelled,8,52,0.153846,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/4661f896ba929543575a939c8c4d2e8a8eb9f299d09846803766669e6180d9ad.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/4661f896ba929543575a939c8c4d2e8a8eb9f299d09846803766669e6180d9ad.png,virusshare_00499,pe,VirusShare_c87ad99777addbacdbfb8a8a464c9f10,family_core,stable_family_min_support,
VIBEX-50K,test,test,04e9cbe744f1c40a4d3b7e985afb4e2dad7e4350c64e2218bf79a2f190d1e2f0,e1608051d9c267d79fb6f433e5bab0642152d838a85822fbecbdd1c50e3acd0d,malware,autoit,labelled,14,46,0.304348,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/04e9cbe744f1c40a4d3b7e985afb4e2dad7e4350c64e2218bf79a2f190d1e2f0.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/04e9cbe744f1c40a4d3b7e985afb4e2dad7e4350c64e2218bf79a2f190d1e2f0.png,virusshare_00499,pe,VirusShare_26f7d6cfcdd1bbe9285ea29bb94bcd9e,family_core,stable_family_min_support,
VIBEX-50K,test,test,621e65fdbf16133e89a42592247fc1067d429704be7e3b8d95dde3b615233dee,d2becdc640cc4ff4d2bf6f57724a7bdda191bd5d685f4f834fbd583dc524b940,malware,generickd,labelled,6,43,0.139535,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/621e65fdbf16133e89a42592247fc1067d429704be7e3b8d95dde3b615233dee.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/621e65fdbf16133e89a42592247fc1067d429704be7e3b8d95dde3b615233dee.png,virusshare_00499,pe,VirusShare_8eea40213f3f66d227cdeb13289ca1c0,family_core,stable_family_min_support,
VIBEX-50K,test,test,328c963e56c6ec95e40e5eeda47eb9e194c9ed0a1b835cbf76841eeaa67025b9,8df333a78c6683f70dfdf4cc99da91e16d69e92f31d7aa1408a9633312a328f2,malware,bulz,labelled,7,40,0.175,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/328c963e56c6ec95e40e5eeda47eb9e194c9ed0a1b835cbf76841eeaa67025b9.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/328c963e56c6ec95e40e5eeda47eb9e194c9ed0a1b835cbf76841eeaa67025b9.png,virusshare_00499,pe,VirusShare_ca0597567a0564cb355b6fa92739d261,family_core,stable_family_min_support,
VIBEX-50K,test,test,79cadf50a87b0f3f9e749c04e186cf5f7626976a7ded5a0f1e02754f73aad2f0,fdd91a65d0272d07943170f6a596c635fff65dae272595af7778d0c4109e3370,malware,generickd,labelled,6,50,0.12,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/79cadf50a87b0f3f9e749c04e186cf5f7626976a7ded5a0f1e02754f73aad2f0.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/79cadf50a87b0f3f9e749c04e186cf5f7626976a7ded5a0f1e02754f73aad2f0.png,virusshare_00499,pe,VirusShare_6c5741703f4711fa3d6f3295ff8cf76a,family_core,stable_family_min_support,
VIBEX-50K,test,test,655b44d8c0fe5e162fc4948570c26c82981ae922b6614106af6a0cab5dca734b,2286c65699005975fd52781e0c9c9ca5472d19a877ceb393d99ddaffc0f14705,malware,brontok,labelled,9,52,0.173077,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/655b44d8c0fe5e162fc4948570c26c82981ae922b6614106af6a0cab5dca734b.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/655b44d8c0fe5e162fc4948570c26c82981ae922b6614106af6a0cab5dca734b.png,virusshare_00499,pe,VirusShare_2584375144443180c425152222e17b75,family_core,stable_family_min_support,
VIBEX-50K,test,test,2fcccf3f9af1ba4539d6089bb4934897b707e7bcae2d5702804badb6184a009c,b945ac641bd07359ba1657a2de6da6ed7a51350788d685960af8a7fb8608f284,malware,bulz,labelled,8,26,0.307692,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/2fcccf3f9af1ba4539d6089bb4934897b707e7bcae2d5702804badb6184a009c.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/2fcccf3f9af1ba4539d6089bb4934897b707e7bcae2d5702804badb6184a009c.png,virusshare_00499,pe,VirusShare_8cb8899430c0c027464be0ce0dce7d42,family_core,stable_family_min_support,
VIBEX-50K,test,test,71999b184e9c0874c87b9bd206cfa61270933dff4dbc863ab34d34ef93f84f53,6cdeac34c23630ecbbca218a3b3c50edcf2c3948a6ce54e03e048825d5a07589,malware,generickd,labelled,6,26,0.230769,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/71999b184e9c0874c87b9bd206cfa61270933dff4dbc863ab34d34ef93f84f53.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/71999b184e9c0874c87b9bd206cfa61270933dff4dbc863ab34d34ef93f84f53.png,virusshare_00499,pe,VirusShare_bc5ebb9e0d11f1816d35afe6a4356efc,family_core,stable_family_min_support,
VIBEX-50K,test,test,6a5a4df51de02fb81ddc00fe1409b3038a27d336906be8a83f7859c82893b860,c218df5e2cdb2afe4dfcd35873bbb6f81dd96c733708dfcc87fbdbd512b6cfd2,malware,upatre,labelled,13,55,0.236364,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/6a5a4df51de02fb81ddc00fe1409b3038a27d336906be8a83f7859c82893b860.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/6a5a4df51de02fb81ddc00fe1409b3038a27d336906be8a83f7859c82893b860.png,virusshare_00499,pe,VirusShare_97df6329c2ffc00124f7b1fe1067c180,family_core,stable_family_min_support,
VIBEX-50K,test,test,04f5d1b1321afd848732692c214c308b65c5ffea3acc9c7fb9287eba5b186617,c8c3880a443b44fa9d40247f0de32ea2ed298caaf46ad65b8e607d6f434aca29,malware,barys,labelled,6,54,0.111111,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/04f5d1b1321afd848732692c214c308b65c5ffea3acc9c7fb9287eba5b186617.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/04f5d1b1321afd848732692c214c308b65c5ffea3acc9c7fb9287eba5b186617.png,virusshare_00499,pe,VirusShare_f56a212b292ab9f2914727341b43f953,family_core,stable_family_min_support,
VIBEX-50K,test,test,a3b7b669d660eb669a02e4832716f1e59e5bbb8be7d71bd7143e813f81c5f768,1ac2c82da372e382b2b66d34b125a0c20d44ab61b7723f7dcccfb566d54ebe3e,malware,generickd,labelled,4,29,0.137931,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/a3b7b669d660eb669a02e4832716f1e59e5bbb8be7d71bd7143e813f81c5f768.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/a3b7b669d660eb669a02e4832716f1e59e5bbb8be7d71bd7143e813f81c5f768.png,virusshare_00499,pe,VirusShare_ae401a507eb8184168ab35f41e48073b,family_core,stable_family_min_support,
VIBEX-50K,test,test,1b9c6598aeafd5eb9376d048035bc15aad167add690fa316c9bb2299538869fc,fd36750c0b112fdcbdbee5fd3815f066242dedba9f8e0e042f54e945bc7c1986,malware,barys,labelled,8,50,0.16,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/1b9c6598aeafd5eb9376d048035bc15aad167add690fa316c9bb2299538869fc.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/1b9c6598aeafd5eb9376d048035bc15aad167add690fa316c9bb2299538869fc.png,virusshare_00499,pe,VirusShare_7fd4ec5f6b983c16c2a8070851ec76d2,family_core,stable_family_min_support,
VIBEX-50K,test,test,04f09fd4c41120ded04fc883875fb530693d1a0350353657b8997a8bf5e3705c,89dd0731a8699237a8c37695e3ec0478443e19ffc0bc88150a753b4417b2d21d,malware,upatre,labelled,12,52,0.230769,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/04f09fd4c41120ded04fc883875fb530693d1a0350353657b8997a8bf5e3705c.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/04f09fd4c41120ded04fc883875fb530693d1a0350353657b8997a8bf5e3705c.png,virusshare_00499,pe,VirusShare_dac826139ccb8fae25dd70b911168fa4,family_core,stable_family_min_support,
VIBEX-50K,test,test,584988910e3eeb99642957a8a2be958c9ce8c225c3284da59a20b573a55c59c9,f5be62fd186865941318586edf0c96dfcc189a1cb44522919de518abb2b7b410,malware,generickd,labelled,6,43,0.139535,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/584988910e3eeb99642957a8a2be958c9ce8c225c3284da59a20b573a55c59c9.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/584988910e3eeb99642957a8a2be958c9ce8c225c3284da59a20b573a55c59c9.png,virusshare_00499,pe,VirusShare_199d44e8a9e91fb7502c33f722459aa5,family_core,stable_family_min_support,
